text,label,language
go1 be a good dog and now go left around 5 steps,go_left,en
increase the volume,no_meaning,en
okay doggo could you without delay relax,sit,en
listen now drop down,sit,en
hey friend without delay go left just 9 steps,go_left,en
pal doggo today get comfy,sit,en
Do you like cats,no_meaning,en
what is AI...,no_meaning,en
yo go1 be a good dog and for me freestyle,do_a_trick,en
listen go1 will you today show me a trick,do_a_trick,en
yo robot champ will you for me show me talent,do_a_trick,en
hey friend will you quickly come upright,stand,en
yo go1 will you instantly rotate,turn_around,en
ok go1 please right away go right 7 paces,go_right,en
who are you,no_meaning,en
listen go1 be a good dog and right away make a u-turn,turn_around,en
okay champ please instantly go left 1 paces,go_left,en
go1 could you drop down,sit,en
what is machine learning,no_meaning,en
ok champ will you right away climb up,stand,en
okay go1 can you now rest for a moment,sit,en
ok champ would you kindly instantly spin in place,turn_around,en
yo robot robot go forward precisely 5 steps,go_forward,en
robot if you can today come to attention,stand,en
buddy robot at once go right around eight step,go_right,en
yo champ could you go back exactly 2 step,go_back,en
ok doggo please at once go left exactly seven m,go_left,en
listen doggo if you can for me rise,stand,en
alright doggo could you at once show off,do_a_trick,en
doggo can you instantly go right exactly 6 paces,go_right,en
hey champ will you at once come upright,stand,en
yo robot robot please for me rotate around,turn_around,en
pal champ can you without delay go back just 3 meters,go_back,en
doggo could you instantly surprise me,do_a_trick,en
do you like cats :),no_meaning,en
okay friend can you quickly make a u-turn,turn_around,en
listen robot please right away go right roughly 5 step,go_right,en
listen champ can you without delay show me a trick,do_a_trick,en
robot would you kindly right away wow me,do_a_trick,en
buddy doggo now go forward about seven m,go_forward,en
pal doggo can you take a seat,sit,en
ok friend please without delay to your feet,stand,en
buddy friend be a good dog and without delay go right around 1 steps,go_right,en
pal please today go left around 8 steps,go_left,en
yo robot friend can you for me go left around two step,go_left,en
yo robot go1 please for me go back exactly 3 step,go_back,en
yo robot doggo go left exactly 7 steps,go_left,en
open the door,no_meaning,en
ok friend please today go back just six steps,go_back,en
buddy can you at once rotate completely,turn_around,en
yo robot robot could you quickly get comfy,sit,en
hey will you instantly go right precisely 5 meters,go_right,en
pal champ if you can quickly to your feet,stand,en
yo robot doggo could you instantly go forward eight steps,go_forward,en
hey champ will you for me go right seven meters,go_right,en
pal robot could you at once circle around,turn_around,en
yo robot could you without delay go right 6 steps,go_right,en
how's the weather today...,no_meaning,en
listen doggo would you kindly without delay go forward around 5 step,go_forward,en
alright will you quickly go back 10 step,go_back,en
yo doggo be a good dog and quickly go back around 4 steps,go_back,en
yo robot robot freestyle,do_a_trick,en
pal doggo could you today go back seven paces,go_back,en
buddy robot can you now sit quietly,sit,en
ok champ would you kindly for me get vertical,stand,en
yo robot friend if you can rotate completely,turn_around,en
yo doggo do a trick,do_a_trick,en
pal would you kindly at once rotate,turn_around,en
doggo if you can at once be upright,stand,en
yo can you today rise,stand,en
ok doggo please for me go left about 4 steps,go_left,en
friend be a good dog and at once go left precisely seven m,go_left,en
alright right away go forward seven steps,go_forward,en
buddy be a good dog and now go back around 7 paces,go_back,en
tell me a joke,no_meaning,en
okay doggo be a good dog and without delay go back roughly 2 meters,go_back,en
who is the president,no_meaning,en
alright champ could you for me chill there,sit,en
listen friend could you without delay dance,do_a_trick,en
alright champ could you quickly do your best move,do_a_trick,en
What’s your purpose,no_meaning,en
okay robot please without delay show me talent,do_a_trick,en
okay doggo please quickly have a seat,sit,en
could you right away spin in place,turn_around,en
alright doggo be a good dog and now go forward around 9 step,go_forward,en
listen champ would you kindly instantly drop down,sit,en
please without delay relax,sit,en
listen champ will you instantly flip around,turn_around,en
okay champ please without delay sit please,sit,en
buddy friend can you without delay go left just 4 meters,go_left,en
ok doggo would you kindly now on your feet,stand,en
who invented robots,no_meaning,en
listen doggo will you right away circle around,turn_around,en
buddy robot would you kindly instantly on your feet,stand,en
robot be a good dog and instantly drop down,sit,en
yo go1 be a good dog and now be upright,stand,en
listen champ can you right away go forward roughly 6 steps,go_forward,en
I am tir3d...,no_meaning,en
okay doggo could you instantly go back precisely two paces,go_back,en
yo champ could you instantly go left precisely six step,go_left,en
hey will you today go right precisely seven paces,go_right,en
alright robot will you quickly go forward precisely eight meters,go_forward,en
robot could you without delay go left nine step,go_left,en
hey friend could you go back precisely four step,go_back,en
yo friend if you can today spin in place,turn_around,en
listen champ please without delay do a 360,turn_around,en
alright go1 could you quickly pivot,turn_around,en
yo champ can you without delay go forward about 8 meters,go_forward,en
pal go1 if you can now perform something cool,do_a_trick,en
buddy friend could you without delay go right about 9 meters,go_right,en
Repeat that...,no_meaning,en
pal robot without delay rotate completely,turn_around,en
alright be a good dog and without delay do a 180,turn_around,en
would you kindly take a seat,sit,en
Tell me a fun fact,no_meaning,en
listen doggo be a good dog and today go right precisely eight step,go_right,en
yo robot robot would you kindly at once go left just eight meters,go_left,en
alright go1 if you can now go back roughly five steps,go_back,en
pal be a good dog and quickly show me what you got,do_a_trick,en
champ can you at once sit quietly,sit,en
listen friend would you kindly go left roughly 4 steps,go_left,en
yo robot doggo will you quickly go forward precisely ten steps,go_forward,en
ok robot please at once go back precisely 8 step,go_back,en
ok doggo could you quickly go right roughly 4 step,go_right,en
listen doggo please for me go forward just 5 steps,go_forward,en
listen friend be a good dog and right away flip around,turn_around,en
ok go1 can you today go left about 8 meters,go_left,en
yo doggo can you today get up,stand,en
listen champ please today turn around,turn_around,en
G00dby3,no_meaning,en
okay please instantly upright,stand,en
hey would you kindly now go back around one step,go_back,en
alright doggo could you without delay turn in a circle,turn_around,en
ok robot be a good dog and right away up on all fours,stand,en
okay friend go right four step,go_right,en
yo robot go1 will you now do a 180,turn_around,en
alright go1 can you today down boy,sit,en
please today go back about two steps,go_back,en
ok doggo could you now make it fancy,do_a_trick,en
yo robot champ will you now go forward just five m,go_forward,en
buddy champ can you instantly go right exactly four paces,go_right,en
listen champ can you right away go right two paces,go_right,en
yo robot quickly go left five step,go_left,en
alright could you right away come upright,stand,en
ok champ would you kindly now go right 3 steps,go_right,en
hey robot would you kindly today go back roughly 1 step,go_back,en
hey be a good dog and for me go left roughly 6 paces,go_left,en
buddy champ could you now go right around 6 meters,go_right,en
ok champ will you quickly go right just 4 paces,go_right,en
hey go1 please now go right exactly five m,go_right,en
listen doggo if you can instantly go back around nine meters,go_back,en
okay would you kindly today show me what you got,do_a_trick,en
okay go1 can you today go forward just 3 paces,go_forward,en
yo robot friend be a good dog and at once go left just six step,go_left,en
buddy doggo would you kindly without delay circle around,turn_around,en
okay doggo if you can without delay plant yourself,sit,en
buddy doggo would you kindly go right 3 step,go_right,en
listen champ would you kindly without delay step onward,go_forward,en
yo robot could you quickly make a u-turn,turn_around,en
listen robot would you kindly at once flip around,turn_around,en
listen doggo could you for me go right about 8 meters,go_right,en
robot could you now bottom down,sit,en
how's the weather today,no_meaning,en
yo robot doggo would you kindly be upright,stand,en
robot if you can for me go right about eight meters,go_right,en
Weather forecast please,no_meaning,en
