text,label
Kindly rotate slightly right a little bit.,3
Kindly rotate slightly right a little bit. please,3
Kindly rotate slightly right a little bit. quickly,3
I want you to rotate slightly right when possible.,3
I want you to rotate slightly right when possible.,3
I want you to rotate slightly right when possible. now,3
I want you to rotate slightly right when possible. please,3
"Robot, turn right gently.",3
"Robot, shift right gently.",3
"Robot, move right gently.",3
"Robot, go right gently.",3
"Robot, shift right gently. please",3
"Robot, turn to the right gently.",3
"Robot, rotate right gently. right away",3
"Robot, go right gently. quickly",3
"Robot, rotate right gently. now",3
"Robot, turn to the right gently. please",3
"Robot, rotate right gently. quickly",3
"Robot, head right gently.",3
"Robot, rotate right gently.",3
Could you angle right when possible.,3
Could you angle right when possible. right away,3
Could you angle right when possible. now,3
Could you angle right when possible.,3
Could you angle right when possible. please,3
Could you angle right when possible. quickly,3
"Robot, look right right away.",3
"Robot, look right right away.",3
"Robot, look right right away. please",3
"Robot, look right right away. quickly",3
"Robot, look right right away. now",3
I want you to angle right a little bit.,3
I want you to angle right a little bit. right away,3
I want you to angle right a little bit. please,3
I want you to angle right a little bit.,3
I want you to angle right a little bit. quickly,3
I want you to angle right right away.,3
I want you to angle right right away. right away,3
I want you to angle right right away. now,3
I want you to angle right right away. quickly,3
I want you to angle right right away.,3
I want you to angle right right away. please,3
I want you to angle right as instructed.,3
I want you to angle right as instructed. quickly,3
I want you to angle right as instructed. now,3
I want you to angle right as instructed. please,3
I want you to angle right as instructed.,3
I want you to angle right as instructed. right away,3
Could you turn right as instructed.,3
Could you head right as instructed.,3
Could you rotate right as instructed. quickly,3
Could you go right as instructed.,3
Could you turn right as instructed. quickly,3
Could you turn right as instructed. right away,3
Could you shift right as instructed.,3
Could you turn right as instructed.,3
Could you move right as instructed. quickly,3
Could you turn to the right as instructed.,3
Could you move right as instructed. please,3
Could you move right as instructed. now,3
Could you turn to the right as instructed. quickly,3
Could you move right as instructed.,3
I want you to turn right as instructed.,3
I want you to move right as instructed.,3
I want you to rotate right as instructed.,3
I want you to go right as instructed. right away,3
I want you to turn right as instructed.,3
I want you to turn to the right as instructed. right away,3
I want you to go right as instructed. quickly,3
I want you to move right as instructed. now,3
I want you to rotate right as instructed. please,3
I want you to turn to the right as instructed.,3
I want you to shift right as instructed.,3
I want you to rotate right as instructed. now,3
I want you to head right as instructed.,3
Please angle right when possible.,3
Please angle right when possible. quickly,3
Please angle right when possible.,3
Please angle right when possible. right away,3
Please angle right when possible. now,3
Please angle right when possible. please,3
Could you turn right right away.,3
Could you head right right away. now,3
Could you turn right right away.,3
Could you turn to the right right away.,3
Could you shift right right away.,3
Could you turn right right away. please,3
Could you rotate right right away. right away,3
Could you rotate right right away.,3
Could you move right right away.,3
Could you shift right right away. right away,3
Could you rotate right right away. please,3
Could you go right right away. please,3
Please rotate slightly right when possible.,3
Please rotate slightly right when possible. now,3
Please rotate slightly right when possible. quickly,3
Please rotate slightly right when possible.,3
Please rotate slightly right when possible. please,3
I want you to look right gently.,3
I want you to look right gently. please,3
I want you to look right gently. quickly,3
I want you to look right gently.,3
I want you to look right gently. right away,3
I want you to look right gently. now,3
Could you rotate slightly right right away.,3
Could you rotate slightly right right away. now,3
Could you rotate slightly right right away. please,3
Could you rotate slightly right right away. right away,3
Could you rotate slightly right right away. quickly,3
Could you rotate slightly right right away.,3
"Robot, rotate slightly right gently.",3
"Robot, rotate slightly right gently. now",3
"Robot, rotate slightly right gently. please",3
"Robot, rotate slightly right gently. right away",3
"Robot, rotate slightly right gently.",3
Please shift to your right a little bit.,3
Please shift to your right a little bit.,3
Please shift to your right a little bit. quickly,3
Please shift to your right a little bit. right away,3
Please shift to your right a little bit. now,3
"Robot, rotate slightly right as instructed.",3
"Robot, rotate slightly right as instructed. right away",3
"Robot, rotate slightly right as instructed.",3
"Robot, rotate slightly right as instructed. quickly",3
"Robot, rotate slightly right as instructed. now",3
"Robot, rotate slightly right as instructed. please",3
I want you to angle right when possible.,3
I want you to angle right when possible. now,3
I want you to angle right when possible.,3
I want you to angle right when possible. please,3
I want you to angle right when possible. right away,3
"Robot, look right a little bit.",3
"Robot, look right a little bit.",3
"Robot, look right a little bit. please",3
"Robot, look right a little bit. quickly",3
"Robot, look right a little bit. right away",3
يلا انعطف يمين على مهلك.,3
يلا انعطف يمين على مهلك. هلق,3
يلا انعطف يمين على مهلك. يلا,3
يلا انعطف يمين على مهلك. من فضلك,3
يلا انعطف يمين على مهلك.,3
يلا انعطف يمين على مهلك. بسرعة,3
يا روبوت لف يمين شوي.,3
يا روبوت لف يمين شوي.,3
يا روبوت لف يمين شوي. هلق,3
يا روبوت لف يمين شوي. يلا,3
يا روبوت اترك يسار وروح يمين شوي.,3
يا روبوت لف يمين شوي. من فضلك,3
يا روبوت خذ يمين شوي. من فضلك,3
